@relation Combined_train

@attribute var_x numeric
@attribute 'delta var_x' numeric
@attribute mean_x numeric
@attribute var_y numeric
@attribute 'delta var_y' numeric
@attribute mean_y numeric
@attribute var_z numeric
@attribute 'delta var_z' numeric
@attribute mean_z numeric
@attribute class {none,motion,tap}

@data
0.381869,-0.443406,-0.637815,1.103147,0.123735,5.001008,0.581827,0.03698,8.462067,tap
0.437339,0.055469,-0.695276,1.115859,0.012712,4.853526,0.614195,0.032368,8.55975,tap
0.486204,0.048866,-0.752737,1.085068,-0.030791,4.706043,0.627479,0.013284,8.657433,tap
0.560927,0.074722,-0.825521,1.034529,-0.050539,4.548983,0.596354,-0.031124,8.737878,tap
0.63869,0.077764,-0.904051,0.934655,-0.099874,4.391924,0.550478,-0.045876,8.816408,none
0.689405,0.050715,-0.995988,0.848369,-0.086286,4.238695,0.470532,-0.079946,8.908346,none
0.770687,0.081282,-1.107079,0.741099,-0.10727,4.073974,0.373681,-0.096851,9.000283,none
0.884443,0.113756,-1.237323,0.592539,-0.14856,3.903506,0.26348,-0.110201,9.097966,none
0.958828,0.074385,-1.37906,0.501906,-0.090633,3.786669,0.150545,-0.112934,9.197565,none
0.955962,-0.002865,-1.515051,0.452545,-0.049361,3.71197,0.090453,-0.060092,9.247365,none
0.872876,-0.083087,-1.660618,0.419612,-0.032933,3.621948,0.090453,0,9.247365,none
0.723666,-0.14921,-1.817678,0.37779,-0.041822,3.52618,0.090453,0,9.247365,none
0.566888,-0.156778,-1.965161,0.316157,-0.061633,3.445735,0.093784,0.003331,9.243534,none
0.516995,-0.049893,-2.095405,0.257478,-0.058679,3.378697,0.120272,0.026487,9.22438,none
0.475217,-0.041778,-2.244804,0.194084,-0.063394,3.302083,0.15647,0.036198,9.199481,none
0.487114,0.011897,-2.376963,0.123834,-0.07025,3.227384,0.176445,0.019976,9.178412,none
0.509185,0.02207,-2.499547,0.075045,-0.048789,3.164177,0.187462,0.011017,9.157343,none
0.540001,0.030816,-2.633622,0.049816,-0.025229,3.120124,0.190533,0.003071,9.140105,none
0.587018,0.047017,-2.771528,0.037695,-0.012121,3.093309,0.188112,-0.002421,9.120951,none
0.621943,0.034925,-2.878788,0.038223,0.000528,3.081816,0.186013,-0.002098,9.071151,none
0.596222,-0.025721,-2.987964,0.038223,0,3.04734,0.208318,0.022305,8.994537,none
0.549836,-0.046386,-3.099055,0.035846,-0.002377,3.012863,0.213058,0.00474,8.921753,none
0.498182,-0.051654,-3.221638,0.027881,-0.007965,2.987964,0.187305,-0.025754,8.871954,none
0.458029,-0.040153,-3.326983,0.025475,-0.002407,2.980302,0.178383,-0.008922,8.841308,none
0.408448,-0.049581,-3.424666,0.023934,-0.001541,2.976472,0.172318,-0.006064,8.804916,none
0.342061,-0.066387,-3.524265,0.024341,0.000407,2.978387,0.162633,-0.009685,8.758948,none
0.306883,-0.035178,-3.606625,0.024341,0,2.978387,0.146814,-0.015819,8.71681,none
0.296904,-0.009979,-3.671748,0.026601,0.00226,2.974556,0.117616,-0.029198,8.676587,none
0.28446,-0.012444,-3.733039,0.037112,0.010511,2.945826,0.075001,-0.042615,8.630618,none
0.248772,-0.035688,-3.805823,0.038242,0.00113,2.903688,0.06273,-0.012271,8.601888,none
0.199759,-0.049013,-3.882437,0.043451,0.005209,2.884534,0.058679,-0.00405,8.590396,none
0.144675,-0.055084,-3.949475,0.046147,0.002696,2.874957,0.051067,-0.007612,8.580819,none
0.080768,-0.063907,-3.999275,0.046591,0.000444,2.853888,0.052813,0.001746,8.58465,none
0.05683,-0.023938,-4.016513,0.044478,-0.002113,2.823243,0.052109,-0.000704,8.607634,none
0.070654,0.013823,-4.005021,0.043891,-0.000587,2.80792,0.052956,0.000847,8.647857,none
0.095747,0.025093,-3.982036,0.043271,-0.00062,2.806004,0.065635,0.012679,8.682333,none
0.1375,0.041752,-3.945644,0.050539,0.007268,2.819412,0.084301,0.018666,8.712979,none
0.195386,0.057887,-3.886268,0.058474,0.007935,2.832819,0.11,0.025699,8.741709,none
0.2551,0.059714,-3.807738,0.060528,0.002054,2.83665,0.132011,0.022012,8.764694,none
0.31469,0.059589,-3.73687,0.061673,0.001145,2.840481,0.14874,0.016729,8.803001,none
0.361431,0.046742,-3.677494,0.061104,-0.000569,2.850058,0.133112,-0.015628,8.860462,none
0.393348,0.031917,-3.620033,0.061027,-0.000077,2.863465,0.116676,-0.016435,8.914092,none
0.399038,0.00569,-3.556826,0.062205,0.001178,2.869211,0.115675,-0.001002,8.938991,none
0.393187,-0.005851,-3.501281,0.062205,0,2.869211,0.113859,-0.001816,8.96006,none
0.379521,-0.013666,-3.453397,0.059707,-0.002498,2.863465,0.106811,-0.007047,8.992622,none
0.357601,-0.02192,-3.405513,0.05683,-0.002876,2.848142,0.093902,-0.01291,9.036675,none
0.33315,-0.024451,-3.346136,0.05683,0,2.848142,0.09337,-0.000532,9.09222,none
0.297099,-0.036051,-3.28676,0.057447,0.000616,2.871127,0.099214,0.005844,9.143935,none
0.253996,-0.043102,-3.227384,0.053749,-0.003698,2.905603,0.089822,-0.009392,9.182242,none
0.203017,-0.050979,-3.158431,0.054002,0.000253,2.949656,0.071299,-0.018523,9.203311,none
0.141091,-0.061926,-3.081816,0.058933,0.004931,2.995625,0.067396,-0.003903,9.207142,none
0.08254,-0.058551,-3.009033,0.070951,0.012018,3.045425,0.079389,0.011993,9.193734,none
0.047145,-0.035395,-2.963064,0.084888,0.013937,3.10097,0.085787,0.006398,9.186073,none
0.033146,-0.013999,-2.94008,0.088413,0.003526,3.160346,0.088942,0.003155,9.182242,none
0.026748,-0.006398,-2.924757,0.098535,0.010122,3.219722,0.096158,0.007216,9.168835,none
0.023934,-0.002814,-2.899857,0.140302,0.041767,3.282929,0.098906,0.002748,9.155427,none
0.029419,0.005485,-2.874957,0.184381,0.044078,3.334644,0.100006,0.001101,9.136274,none
0.039548,0.010129,-2.853888,0.227072,0.042692,3.386359,0.097893,-0.002113,9.105628,none
0.055246,0.015698,-2.832819,0.264943,0.037871,3.445735,0.099973,0.00208,9.065405,none
0.079077,0.023831,-2.806004,0.300914,0.035971,3.516603,0.108664,0.008691,9.021352,none
0.102204,0.023127,-2.775359,0.337728,0.036814,3.602795,0.123599,0.014935,8.977299,none
0.123335,0.021131,-2.740882,0.372892,0.035164,3.688986,0.134653,0.011054,8.933245,none
0.145189,0.021854,-2.696829,0.396136,0.023244,3.773262,0.147518,0.012866,8.893023,none
0.170062,0.024873,-2.639368,0.41875,0.022613,3.861369,0.162369,0.014851,8.850885,none
0.182532,0.01247,-2.576161,0.429356,0.010606,3.955221,0.175341,0.012972,8.801086,none
0.195357,0.012825,-2.503377,0.399361,-0.029995,4.062481,0.18981,0.014469,8.735963,none
0.240349,0.044992,-2.422932,0.388154,-0.011208,4.18698,0.166625,-0.023186,8.659349,none
0.281525,0.041176,-2.334825,0.403176,0.015023,4.307648,0.11274,-0.053885,8.594226,none
0.319096,0.03757,-2.240973,0.390839,-0.012338,4.420654,0.076542,-0.036198,8.550173,none
0.396778,0.077683,-2.135628,0.364058,-0.026781,4.516422,0.067719,-0.008823,8.525274,none
0.52967,0.132892,-2.013045,0.387258,0.0232,4.635175,0.066167,-0.001552,8.508035,none
0.688818,0.159148,-1.877054,0.493189,0.105931,4.778827,0.066123,-0.000044,8.496543,none
0.803851,0.115033,-1.727656,0.565861,0.072671,4.914817,0.064197,-0.001926,8.483136,none
0.822836,0.018985,-1.584004,0.558127,-0.007733,5.03357,0.060969,-0.003228,8.467813,none
0.801679,-0.021157,-1.444182,0.51749,-0.040637,5.135084,0.057583,-0.003386,8.442913,none
0.806107,0.004428,-1.308192,0.487848,-0.029642,5.211698,0.050642,-0.006941,8.400775,none
0.815473,0.009366,-1.176032,0.469054,-0.018794,5.30172,0.041276,-0.009366,8.356722,none
0.815473,0,-1.045787,0.46311,-0.005943,5.40515,0.032416,-0.00886,8.316499,none
0.799063,-0.01641,-0.92512,0.466632,0.003522,5.520071,0.028509,-0.003907,8.287769,none
0.770977,-0.028087,-0.814029,0.488233,0.021601,5.642655,0.027188,-0.001321,8.268615,none
0.701919,-0.069058,-0.71443,0.526739,0.038506,5.765238,0.026542,-0.000646,8.264784,none
0.600841,-0.101078,-0.633985,0.519343,-0.007396,5.872498,0.026542,0,8.264784,none
0.527898,-0.072943,-0.520978,0.45278,-0.066563,5.918467,0.068442,0.041899,8.21307,none
0.45304,-0.074858,-0.415633,0.395693,-0.057087,5.958689,0.106137,0.037695,8.165185,none
0.355987,-0.097053,-0.310289,0.344042,-0.05165,5.995081,0.140141,0.034004,8.121132,none
0.386741,0.030754,-0.151314,0.299193,-0.044849,6.023811,0.187139,0.046999,8.077079,none
0.443971,0.05723,-0.001915,0.277094,-0.0221,6.046796,0.204631,0.017492,8.046433,none
0.372478,-0.071494,0.090022,0.274834,-0.00226,6.100426,0.199261,-0.005371,8.034941,none
0.291915,-0.080563,0.158975,0.385831,0.110997,6.219178,0.225675,0.026414,8.054095,none
0.307855,0.01594,0.26432,0.538567,0.152735,6.370492,0.294116,0.068442,8.096232,motion
0.50399,0.196135,0.400311,0.743495,0.204929,6.504567,0.401416,0.107299,8.157524,motion
0.799185,0.295195,0.547793,0.86187,0.118375,6.583097,0.501202,0.099786,8.218816,motion
0.83481,0.035626,0.622492,0.861313,-0.000558,6.590758,0.592979,0.091778,8.278192,motion
0.822543,-0.012268,0.695276,0.877106,0.015793,6.577351,0.635737,0.042758,8.318414,motion
0.799827,-0.022716,0.710599,1.376037,0.498931,6.447106,0.707953,0.072217,8.259038,motion
0.838204,0.038377,0.68953,1.868859,0.492823,6.318777,0.816966,0.109013,8.192,motion
0.882682,0.044478,0.662715,2.337432,0.468573,6.175125,0.916752,0.099786,8.126878,motion
0.929405,0.046723,0.632069,2.759157,0.421725,6.01615,1.008057,0.091304,8.061756,motion
0.972603,0.043198,0.603339,3.113105,0.353947,5.843767,1.090619,0.082562,7.994718,motion
1.012459,0.039856,0.576524,3.378217,0.265112,5.657977,1.163521,0.072903,7.925765,motion
1.045917,0.033458,0.55737,3.536433,0.158216,5.464526,1.280766,0.117245,7.824251,motion
1.00744,-0.038476,0.580354,3.620958,0.084525,5.292143,1.434573,0.153806,7.699753,motion
1.001457,-0.005984,0.593762,3.693996,0.073038,5.209783,1.604796,0.170223,7.623138,motion
0.996229,-0.005228,0.622492,3.693743,-0.000253,5.16573,1.737394,0.132598,7.554185,motion
0.990007,-0.006222,0.653138,3.697588,0.003845,5.16956,1.808169,0.070775,7.504386,motion
0.956172,-0.033836,0.609085,3.774353,0.076766,5.217444,1.817176,0.009006,7.494809,motion
0.914496,-0.041675,0.53247,3.915228,0.140875,5.278736,1.817517,0.000341,7.500555,motion
0.957419,0.042923,0.482671,3.999151,0.083923,5.305551,1.808536,-0.008981,7.492894,motion
1.049208,0.091789,0.42521,3.841691,-0.15746,5.269159,1.732332,-0.076204,7.458417,motion
1.171372,0.122165,0.283473,3.569891,-0.2718,5.215529,1.591776,-0.140555,7.406702,motion
1.131927,-0.039445,0.068953,3.225221,-0.34467,5.152322,1.370955,-0.220821,7.333919,motion
0.920381,-0.211547,-0.191536,3.011987,-0.213234,5.110184,1.124076,-0.246879,7.251558,motion
0.980087,0.059707,-0.392649,3.191602,0.179615,5.156153,0.852507,-0.271569,7.161536,motion
1.006065,0.025977,-0.578439,3.500866,0.309264,5.251921,0.64234,-0.210167,7.081091,motion
1.097633,0.091568,-0.693361,3.5956,0.094734,5.479849,0.649531,0.00719,7.100244,motion
1.158694,0.06106,-0.766145,3.56627,-0.029331,5.715438,0.644633,-0.004898,7.128975,motion
1.171475,0.012781,-0.815944,3.411348,-0.154922,5.947197,0.636782,-0.007851,7.148128,motion
1.164486,-0.006989,-0.844674,3.130831,-0.280516,6.17321,0.630747,-0.006035,7.157705,motion
1.155975,-0.008511,-0.859997,2.733833,-0.396999,6.393476,0.629225,-0.001522,7.159621,motion
1.154365,-0.001611,-0.861913,2.222942,-0.51089,6.604166,0.638965,0.00974,7.150044,motion
1.165238,0.010874,-0.85042,1.629343,-0.593599,6.805279,0.638965,0,7.150044,motion
1.159295,-0.005943,-0.854251,1.022878,-0.606465,6.989154,0.616752,-0.022213,7.159621,motion
1.100436,-0.058859,-0.881066,0.549011,-0.473867,7.138552,0.58329,-0.033461,7.173028,motion
0.992124,-0.108312,-0.923204,0.252822,-0.296189,7.249643,0.542936,-0.040355,7.192182,motion
0.869915,-0.122209,-0.969173,0.133816,-0.119006,7.31285,0.527986,-0.01495,7.201759,motion
0.796892,-0.073024,-0.997903,0.102486,-0.03133,7.339665,0.53321,0.005224,7.194097,motion
0.792845,-0.004046,-0.999819,0.101294,-0.001192,7.34158,0.526442,-0.006769,7.165367,motion
0.811771,0.018926,-0.986411,0.100535,-0.000759,7.343495,0.495009,-0.031433,7.138552,motion
0.844789,0.033017,-0.948104,0.098847,-0.001688,7.347326,0.438806,-0.056203,7.100244,motion
0.844789,0,-0.890643,0.099948,0.001101,7.343495,0.380431,-0.058375,7.065768,motion
0.805168,-0.039621,-0.814029,0.102061,0.002113,7.335834,0.337747,-0.042684,7.040868,motion
0.707367,-0.097801,-0.712514,0.104643,0.002583,7.328173,0.313798,-0.023949,7.025545,motion
0.558568,-0.148799,-0.597593,0.104643,0,7.305188,0.302822,-0.010976,7.017884,motion
0.395256,-0.163312,-0.47884,0.096426,-0.008218,7.266881,0.302822,0,7.017884,motion
0.249506,-0.14575,-0.369665,0.083861,-0.012565,7.218997,0.304623,0.001801,7.019799,motion
0.135045,-0.114461,-0.273897,0.063041,-0.020819,7.171113,0.307176,0.002553,7.02363,motion
0.070232,-0.064813,-0.199198,0.042009,-0.021032,7.13089,0.30897,0.001794,7.029376,motion
0.041397,-0.028835,-0.141737,0.025108,-0.016901,7.098329,0.309278,0.000308,7.040868,motion
0.02663,-0.014766,-0.097683,0.012836,-0.012271,7.069599,0.305944,-0.003335,7.058107,motion
0.022287,-0.004344,-0.067038,0.007994,-0.004843,7.046614,0.292462,-0.013482,7.086837,motion
0.021553,-0.000734,-0.047884,0.006526,-0.001467,7.031292,0.258402,-0.034059,7.128975,motion
0.023171,0.001618,-0.034477,0.006515,-0.000011,7.025545,0.202126,-0.056276,7.178774,motion
0.025592,0.002421,-0.022984,0.00638,-0.000136,7.027461,0.136454,-0.065672,7.230489,none
0.027041,0.001449,-0.013408,0.006237,-0.000143,7.029376,0.094004,-0.042449,7.270712,none
0.027188,0.000147,-0.005746,0.006075,-0.000161,7.033207,0.066105,-0.0279,7.299442,none
0.027188,0,-0.005746,0.006057,-0.000018,7.035122,0.055601,-0.010503,7.31285,none
0.027089,-0.000099,-0.007661,0.006438,0.000382,7.038953,0.053562,-0.00204,7.31668,none
0.025974,-0.001115,0,0.005763,-0.000675,7.035122,0.053925,0.000363,7.299442,none
0.024961,-0.001013,0.011492,0.004916,-0.000847,7.029376,0.053694,-0.000231,7.282204,none
0.018383,-0.006578,0.032561,0.004002,-0.000913,7.02363,0.049376,-0.004318,7.261135,none
0.010899,-0.007484,0.051715,0.003504,-0.000499,7.019799,0.040942,-0.008434,7.240066,none
0.007249,-0.00365,0.061292,0.00336,-0.000143,7.014053,0.03177,-0.009172,7.220912,none
0.004883,-0.002366,0.070868,0.003151,-0.000209,7.012138,0.021641,-0.010129,7.199843,none
0.004534,-0.000349,0.080445,0.003214,0.000062,7.014053,0.012396,-0.009245,7.18069,none
0.004736,0.000202,0.090022,0.002682,-0.000532,7.02363,0.007029,-0.005367,7.167282,none
0.004619,-0.000117,0.093853,0.002271,-0.000411,7.027461,0.005059,-0.00197,7.161536,none
0.004619,0,0.093853,0.002407,0.000136,7.025545,0.00543,0.000371,7.163452,none
0.004461,-0.000158,0.091937,0.00277,0.000363,7.019799,0.006057,0.000627,7.169198,none
0.004296,-0.000165,0.090022,0.003507,0.000737,7.014053,0.006956,0.000899,7.178774,none
0.005059,0.000763,0.093853,0.003885,0.000378,7.012138,0.007671,0.000715,7.188351,none
0.005928,0.000869,0.099599,0.004766,0.00088,7.008307,0.008728,0.001057,7.199843,none
0.007172,0.001244,0.105345,0.005323,0.000558,7.004476,0.009113,0.000385,7.213251,none
0.008111,0.000939,0.109176,0.005884,0.000561,6.99873,0.0097,0.000587,7.228574,none
0.008728,0.000616,0.113006,0.00591,0.000026,6.996815,0.009461,-0.000238,7.238151,none
0.009773,0.001046,0.122583,0.005793,-0.000117,6.992984,0.008306,-0.001156,7.247727,none
0.00901,-0.000763,0.130245,0.005793,0,6.992984,0.006237,-0.002069,7.25922,none
0.008581,-0.000429,0.13216,0.005356,-0.000437,6.991069,0.004677,-0.001559,7.268796,none
0.008581,0,0.13216,0.005793,0.000437,6.992984,0.003592,-0.001086,7.276458,none
0.009285,0.000704,0.128329,0.006497,0.000704,6.996815,0.002711,-0.00088,7.280289,none
0.010507,0.001222,0.122583,0.007172,0.000675,7.000646,0.003228,0.000517,7.278373,none
0.012103,0.001596,0.116837,0.007818,0.000646,7.004476,0.004931,0.001702,7.270712,none
0.01357,0.001467,0.113006,0.008071,0.000253,7.010223,0.007264,0.002333,7.25922,none
0.016744,0.003173,0.10343,0.008287,0.000216,7.012138,0.010213,0.00295,7.247727,none
0.019678,0.002935,0.088107,0.008218,-0.00007,7.010223,0.012103,0.001889,7.238151,none
0.022687,0.003008,0.068953,0.00791,-0.000308,7.006392,0.013809,0.001706,7.228574,none
0.02487,0.002183,0.055545,0.00791,0,7.006392,0.014597,0.000789,7.218997,none
0.024987,0.000117,0.051715,0.008141,0.000231,7.012138,0.014542,-0.000055,7.213251,none
0.024888,-0.000099,0.045969,0.008053,-0.000088,7.019799,0.014421,-0.000121,7.207505,none
0.024638,-0.000249,0.042138,0.0077,-0.000352,7.031292,0.013794,-0.000627,7.201759,none
0.023021,-0.001618,0.02873,0.007084,-0.000616,7.042784,0.013423,-0.000371,7.199843,none
0.022287,-0.000734,0.009577,0.005518,-0.001566,7.056191,0.013423,0,7.199843,none
0.019352,-0.002935,-0.009577,0.004179,-0.001339,7.065768,0.013423,0,7.199843,none
0.015423,-0.003929,-0.026815,0.00277,-0.001409,7.07726,0.011828,-0.001596,7.194097,none
0.011956,-0.003467,-0.040223,0.002187,-0.000583,7.083006,0.011065,-0.000763,7.186436,none
0.006967,-0.004989,-0.055545,0.001537,-0.000649,7.088752,0.011046,-0.000018,7.176859,none
0.004677,-0.002289,-0.067038,0.001453,-0.000084,7.090668,0.010844,-0.000202,7.167282,none
0.004402,-0.000275,-0.076614,0.001508,0.000055,7.092583,0.010459,-0.000385,7.157705,none
0.004149,-0.000253,-0.082361,0.001508,0,7.092583,0.010195,-0.000264,7.146213,none
0.004002,-0.000147,-0.090022,0.001453,-0.000055,7.090668,0.010459,0.000264,7.138552,none
0.004035,0.000033,-0.095768,0.00139,-0.000062,7.088752,0.01058,0.000121,7.136636,none
0.004443,0.000407,-0.101514,0.00139,0,7.084922,0.010459,-0.000121,7.138552,none
0.004564,0.000121,-0.10343,0.00139,0,7.084922,0.010048,-0.000411,7.142383,none
0.004564,0,-0.10343,0.00139,0,7.084922,0.009139,-0.00091,7.150044,none
0.004824,0.00026,-0.105345,0.001159,-0.000231,7.090668,0.008599,-0.000539,7.15579,none
0.004824,0,-0.105345,0.000862,-0.000297,7.096414,0.008071,-0.000528,7.163452,none
0.004824,0,-0.105345,0.000481,-0.000382,7.100245,0.008012,-0.000059,7.171113,none
0.004325,-0.000499,-0.113006,0.000602,0.000121,7.098329,0.008232,0.00022,7.174944,none
0.003903,-0.000422,-0.122583,0.000715,0.000114,7.096414,0.008423,0.000191,7.178774,none
0.003434,-0.00047,-0.137906,0.000774,0.000059,7.092583,0.008423,0,7.178774,none
0.003654,0.00022,-0.149398,0.000803,0.000029,7.088752,0.007906,-0.000517,7.173028,none
0.003962,0.000308,-0.153229,0.000803,0,7.088752,0.006163,-0.001743,7.163452,none
0.00449,0.000528,-0.16089,0.000866,0.000062,7.090668,0.00427,-0.001893,7.151959,none
0.005063,0.000572,-0.172383,0.000866,0,7.090668,0.003449,-0.000822,7.144298,none
0.004883,-0.00018,-0.18579,0.000866,0,7.090668,0.003445,-0.000004,7.142383,none
0.004824,-0.000059,-0.201113,0.000866,0,7.090668,0.003298,-0.000147,7.146213,none
0.006178,0.001354,-0.218351,0.000921,0.000055,7.092583,0.003243,-0.000055,7.151959,none
0.00719,0.001013,-0.229843,0.000921,0,7.092583,0.00336,0.000117,7.159621,none
0.007058,-0.000132,-0.241336,0.001115,0.000194,7.094499,0.003316,-0.000044,7.171113,none
0.007113,0.000055,-0.250912,0.001156,0.00004,7.096414,0.003008,-0.000308,7.182605,none
0.006985,-0.000128,-0.260489,0.001189,0.000033,7.098329,0.002656,-0.000352,7.190267,none
0.007044,0.000059,-0.268151,0.001068,-0.000121,7.100245,0.002436,-0.00022,7.194097,none
0.006398,-0.000646,-0.275812,0.001068,0,7.100245,0.002186,-0.000249,7.197928,none
0.005738,-0.00066,-0.279643,0.001189,0.000121,7.098329,0.002124,-0.000062,7.199844,none
0.00547,-0.000268,-0.281558,0.001508,0.000319,7.092583,0.002054,-0.00007,7.201759,none
0.005063,-0.000407,-0.287304,0.001761,0.000253,7.086837,0.002124,0.00007,7.203674,none
0.004124,-0.000939,-0.294966,0.001831,0.00007,7.084922,0.002054,-0.00007,7.201759,none
0.003316,-0.000807,-0.298796,0.001831,0,7.084922,0.00204,-0.000015,7.197928,none
0.002975,-0.000341,-0.300712,0.001831,0,7.084922,0.001948,-0.000092,7.196013,none
0.002975,0,-0.300712,0.001831,0,7.084922,0.001948,0,7.196013,none
0.002975,0,-0.300712,0.001761,-0.00007,7.086837,0.001948,0,7.196013,none
0.002788,-0.000187,-0.306458,0.001761,0,7.086837,0.002142,0.000194,7.194097,none
0.002773,-0.000015,-0.310289,0.001761,0,7.086837,0.001948,-0.000194,7.196013,none
0.002828,0.000055,-0.312204,0.001977,0.000216,7.088752,0.001746,-0.000202,7.197928,none
0.003063,0.000235,-0.316035,0.002242,0.000264,7.092583,0.001467,-0.000279,7.201759,none
0.003562,0.000499,-0.319865,0.002289,0.000048,7.094499,0.00139,-0.000077,7.203674,none
0.003562,0,-0.319865,0.002289,0,7.094499,0.001467,0.000077,7.201759,none
0.003562,0,-0.319865,0.002476,0.000187,7.096414,0.001655,0.000187,7.196013,none
0.003727,0.000165,-0.321781,0.002289,-0.000187,7.094499,0.001508,-0.000147,7.188351,none
0.003727,0,-0.321781,0.002242,-0.000048,7.092583,0.001101,-0.000407,7.182605,none
0.00383,0.000103,-0.31795,0.002187,-0.000055,7.090668,0.00095,-0.00015,7.18069,none
0.004149,0.000319,-0.312204,0.002187,0,7.090668,0.000939,-0.000011,7.178775,none
0.004241,0.000092,-0.310289,0.002187,0,7.090668,0.000921,-0.000018,7.176859,none
0.003903,-0.000338,-0.314119,0.002187,0,7.090668,0.000895,-0.000026,7.174944,none
0.003562,-0.000341,-0.319865,0.001849,-0.000338,7.094499,0.000862,-0.000033,7.173029,none
0.003738,0.000176,-0.323696,0.001508,-0.000341,7.100245,0.000627,-0.000235,7.169198,none
0.003885,0.000147,-0.327527,0.001541,0.000033,7.105991,0.00088,0.000253,7.163452,none
0.003757,-0.000128,-0.337104,0.001508,-0.000033,7.111737,0.001159,0.000279,7.159621,none
0.003445,-0.000312,-0.34668,0.001409,-0.000099,7.117483,0.001115,-0.000044,7.15579,none
0.003683,0.000238,-0.356257,0.001159,-0.000249,7.121314,0.001042,-0.000073,7.15196,none
0.003738,0.000055,-0.365834,0.001097,-0.000062,7.123229,0.001233,0.000191,7.148129,none
0.004124,0.000385,-0.37158,0.001097,0,7.123229,0.001233,0,7.148129,none
0.004197,0.000073,-0.375411,0.001174,0.000077,7.125144,0.001244,0.000011,7.146213,none
0.004241,0.000044,-0.379242,0.001097,-0.000077,7.123229,0.001244,0,7.146213,none
0.004549,0.000308,-0.383072,0.001068,-0.000029,7.119398,0.001244,0,7.146213,none
0.004549,0,-0.383072,0.001115,0.000048,7.117483,0.001101,-0.000143,7.144298,none
0.004549,0,-0.383072,0.001156,0.00004,7.115568,0.001244,0.000143,7.146213,none
0.004828,0.000279,-0.386903,0.001042,-0.000114,7.113652,0.001233,-0.000011,7.148129,none
0.004883,0.000055,-0.388818,0.001042,0,7.113652,0.001214,-0.000018,7.150044,none
0.004824,-0.000059,-0.392649,0.001042,0,7.113652,0.001214,0,7.150044,none
0.004032,-0.000792,-0.400311,0.001042,0,7.113652,0.001097,-0.000117,7.146213,none
0.002509,-0.001522,-0.409887,0.001042,0,7.113652,0.001244,0.000147,7.142383,none
0.001702,-0.000807,-0.413718,0.001042,0,7.113652,0.001629,0.000385,7.136637,none
0.001361,-0.000341,-0.415633,0.000822,-0.00022,7.117483,0.001702,0.000073,7.132806,none
0.001159,-0.000202,-0.417549,0.000822,0,7.117483,0.001702,0,7.132806,none
0.001097,-0.000062,-0.419464,0.000862,0.00004,7.115568,0.001889,0.000187,7.134721,none
0.001027,-0.00007,-0.42138,0.000939,0.000077,7.109821,0.002271,0.000382,7.142383,none
0.001097,0.00007,-0.423295,0.000807,-0.000132,7.105991,0.002535,0.000264,7.150044,none
0.001174,0.000077,-0.421379,0.000774,-0.000033,7.100245,0.002876,0.000341,7.15579,none
0.001159,-0.000015,-0.417549,0.000862,0.000088,7.096414,0.00292,0.000044,7.159621,none
0.001068,-0.000092,-0.415633,0.000921,0.000059,7.092583,0.002711,-0.000209,7.165367,none
0.001068,0,-0.415633,0.000866,-0.000055,7.090668,0.002682,-0.000029,7.169198,none
0.001068,0,-0.415633,0.000657,-0.000209,7.084922,0.002803,0.000121,7.174944,none
0.001068,0,-0.415633,0.000822,0.000165,7.079176,0.003298,0.000495,7.18069,none
0.000969,-0.000099,-0.413718,0.001361,0.000539,7.073429,0.003448,0.00015,7.182605,none
0.001009,0.00004,-0.411803,0.001379,0.000018,7.071514,0.003581,0.000132,7.186436,none
0.001214,0.000205,-0.407972,0.00139,0.000011,7.069599,0.003581,0,7.186436,none
0.001097,-0.000117,-0.404141,0.00139,0,7.069599,0.003581,0,7.186436,none
0.001233,0.000136,-0.406057,0.001673,0.000282,7.071514,0.003738,0.000158,7.184521,none
0.001629,0.000396,-0.409887,0.001801,0.000128,7.073429,0.003889,0.00015,7.182605,none
0.00292,0.001291,-0.417549,0.001801,0,7.073429,0.003889,0,7.182605,none
0.003228,0.000308,-0.421379,0.001801,0,7.073429,0.003592,-0.000297,7.184521,none
0.00292,-0.000308,-0.42521,0.00182,0.000018,7.071514,0.002828,-0.000763,7.188351,none
0.00292,0,-0.42521,0.001831,0.000011,7.065768,0.00233,-0.000499,7.192182,none
0.003522,0.000602,-0.421379,0.002216,0.000385,7.060022,0.002289,-0.00004,7.194097,none
0.003801,0.000279,-0.417549,0.00292,0.000704,7.05236,0.002388,0.000099,7.196013,none
0.00405,0.000249,-0.413718,0.003592,0.000671,7.046614,0.003005,0.000616,7.199844,none
0.004461,0.000411,-0.406057,0.004091,0.000499,7.038953,0.004094,0.00109,7.20559,none
0.005353,0.000891,-0.400311,0.004296,0.000205,7.035122,0.005118,0.001024,7.211336,none
0.005763,0.000411,-0.39648,0.004472,0.000176,7.031291,0.005635,0.000517,7.217082,none
0.005851,0.000088,-0.392649,0.004472,0,7.031291,0.005646,0.000011,7.218997,none
0.005617,-0.000235,-0.388818,0.004472,0,7.031291,0.005782,0.000136,7.217082,none
0.005617,0,-0.388818,0.004608,0.000136,7.033207,0.005884,0.000103,7.213251,none
0.005811,0.000194,-0.390734,0.004711,0.000103,7.037038,0.00638,0.000495,7.203674,none
0.005998,0.000187,-0.392649,0.004589,-0.000121,7.042784,0.007425,0.001046,7.194097,none
0.006515,0.000517,-0.398395,0.004681,0.000092,7.044699,0.008287,0.000862,7.184521,none
