timestamp,meanLeft,meanRight,varS1,varS2,varS3,varS4,varS5,varS6,varS7,varS8,varS9,varS10,varS11,varS12,varS13,varS14,varS15,varS16
9044,1022,1022,1.0,0.96,1.0,0.98,0.94,1.04,0.96,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
9064,1022,1022,1.0,0.96,1.0,0.96,0.94,7.5,0.96,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
9084,1022,1022,1.0,0.98,1.0,20.16,0.94,22.06,0.96,1.02,0.98,1.02,1.02,1.02,1.02,1.02,1.02,1.02,
9104,1022,1022,1.0,0.98,1.0,240.64,0.94,87.02,0.96,11.58,0.98,11.58,11.58,11.58,11.58,11.58,11.58,11.58,
9125,1021,1022,4.0,3.94,4.0,864.54,3.82,254.86,3.94,197.66,0.98,199.74,199.74,199.74,199.74,199.74,199.74,199.74,
9146,1020,1022,9.0,8.9,9.0,1999.02,8.7,530.04,8.9,709.4,1.14,724.6,724.6,724.6,724.6,724.6,724.6,724.6,
9166,1018,1022,186.5,24.82,25.0,3721.96,24.46,975.64,24.82,1696.28,61.62,1755.16,1755.16,1755.16,1755.16,1755.16,1755.16,1755.16,
9188,1015,1021,942.44,63.7,64.0,6022.96,63.1,1932.58,63.7,3377.12,270.18,3513.44,3513.44,3513.44,3513.44,3513.44,3513.44,3513.44,
9209,1012,1019,2563.52,120.58,119.08,8804.68,119.74,3425.6,120.58,5783.54,596.34,6008.66,6008.66,6008.66,6008.66,6008.66,6008.66,6008.66,
9229,1007,1016,5775.8,254.76,269.54,12663.76,254.14,5417.1,255.38,8704.04,1054.8,9067.28,9067.28,9067.28,9067.28,9067.28,9067.28,9067.28,
9250,1002,1013,10244.7,703.02,565.94,17208.36,438.54,7721.0,440.18,12158.94,1587.0,12710.7,12710.7,12710.7,12710.7,12710.7,12710.7,12710.7,
9271,996,1009,15545.58,2049.32,1052.56,22044.2,724.76,10339.24,727.94,16251.32,2233.5,17028.72,17028.72,17028.72,17028.72,17028.72,17028.72,17028.72,
9292,990,1005,21289.98,4382.9,1751.92,27316.36,1077.7,13215.94,1087.7,20806.36,2999.2,21867.76,21867.76,21867.76,21867.76,21867.76,21867.76,21867.76,
9313,983,1001,27240.08,7513.24,2724.22,32770.48,1560.66,16269.56,1598.42,25614.66,3831.84,27085.62,27085.62,27085.62,27085.62,27085.62,27085.62,27085.62,
9333,975,997,33389.06,11481.96,3897.66,38311.62,2208.98,19422.86,2304.0,30593.4,4802.02,32629.72,32629.72,32629.72,32629.72,32629.72,32629.72,32629.72,
9353,967,992,39635.32,16017.0,5105.66,43995.48,2954.76,22690.38,3136.0,35648.2,5984.58,38223.2,38223.2,38223.2,38223.2,38223.2,38223.2,38223.2,
9373,959,987,45856.84,21148.6,6382.0,49656.6,3790.6,25964.16,4096.0,40624.28,7318.04,43809.56,43809.56,43809.56,43809.56,43809.56,43809.56,43809.56,
9393,951,982,52024.52,26551.02,7665.38,55151.98,4719.96,29204.16,5184.0,45644.44,8655.12,49521.92,49521.92,49521.92,49521.92,49521.92,49521.92,49521.92,
9414,942,977,58012.78,31892.78,9017.92,60251.74,5896.4,32298.44,6561.0,50407.98,10004.28,55153.98,55153.98,55153.98,55153.98,55153.98,55153.98,55153.98,
9434,934,972,63905.1,37175.18,10270.4,65172.68,7021.26,35298.1,7921.0,55042.28,11330.94,60635.88,60635.88,60635.88,60635.88,60635.88,60635.88,60635.88,
9455,925,967,69634.56,42495.44,11569.4,69636.56,8407.5,38087.54,9604.0,59356.4,12601.12,65989.04,65989.04,65989.04,65989.04,65989.04,65989.04,65989.04,
9476,917,962,75346.82,48034.0,12712.22,73940.98,9712.7,40767.46,11236.0,63572.82,13888.12,71212.02,71212.02,71212.02,71212.02,71212.02,71212.02,71212.02,
9496,908,957,80770.1,53450.74,13885.1,77731.54,11291.48,43241.38,13225.0,67448.1,15278.42,76303.38,76303.38,76303.38,76303.38,76303.38,76303.38,76303.38,
9518,899,952,85946.1,58665.62,15011.6,81205.72,12973.14,45567.7,15376.0,71056.12,16692.32,81217.28,81217.28,81217.28,81217.28,81217.28,81217.28,81217.28,
9539,891,947,91121.14,63806.44,15958.66,84549.48,14517.54,47755.3,17424.0,74602.06,18104.62,86019.34,86019.34,86019.34,86019.34,86019.34,86019.34,86019.34,
9559,882,942,95891.46,68760.22,16987.36,87401.58,16381.62,49672.08,19881.0,77717.4,19478.22,90619.8,90619.8,90619.8,90619.8,90619.8,90619.8,90619.8,
9580,873,937,100378.76,73537.98,17998.68,89959.92,18339.48,51374.3,22500.0,80561.04,20799.58,95040.4,95040.4,95040.4,95040.4,95040.4,95040.4,95040.4,
9600,864,931,104535.52,78070.7,18995.52,92319.8,20393.84,52905.82,25281.0,83169.78,22026.4,99019.3,99019.3,99019.3,99019.3,99019.3,99019.3,99019.3,
9620,855,926,108426.76,82417.52,19972.22,94495.84,22546.84,54278.22,28224.0,85540.74,23236.38,103148.74,103148.74,103148.74,103148.74,103148.74,103148.74,103148.74,
9641,846,921,112005.12,86572.84,20931.08,96426.42,24791.44,55473.56,31329.0,87652.58,24385.02,107116.58,107116.58,107116.58,107116.58,107116.58,107116.58,107116.58,
