timestamp,meanLeft,meanRight,varS1,varS2,varS3,varS4,varS5,varS6,varS7,varS8,varS9,varS10,varS11,varS12,varS13,varS14,varS15,varS16
41716,1022,1022,1.0,0.9,0.94,0.96,0.98,0.94,0.94,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
41736,1022,1022,1.0,0.9,0.94,0.96,0.98,0.94,0.94,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
41756,1022,1022,1.0,0.9,0.94,0.96,0.98,0.94,0.94,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
41779,1022,1022,1.0,0.9,0.94,0.96,0.98,0.94,0.94,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
41799,1022,1022,1.0,0.88,0.94,0.98,0.98,0.94,0.94,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
41821,1022,1022,1.0,0.88,0.94,0.98,0.98,0.94,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
41841,1022,1022,1.0,0.88,0.94,0.98,0.98,0.94,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
41864,1022,1022,1.0,0.86,0.92,0.98,0.98,0.94,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
41884,1022,1022,1.0,0.86,0.92,0.98,0.96,0.94,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
41904,1022,1022,1.0,0.86,0.92,0.98,0.96,0.94,0.94,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
41927,1022,1022,1.0,0.86,0.92,0.98,0.96,0.94,0.94,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
41947,1022,1022,1.0,0.86,0.92,0.98,0.96,0.96,0.94,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
41969,1022,1022,1.0,0.88,0.92,0.98,0.96,0.96,0.94,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
41990,1022,1022,1.0,0.88,0.92,0.98,0.96,0.96,0.96,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42014,1022,1022,1.0,0.88,0.92,0.98,0.96,0.96,0.96,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42036,1022,1022,1.0,0.88,0.92,0.98,0.96,0.96,0.94,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42057,1022,1022,1.0,0.88,0.92,0.98,0.96,0.96,0.94,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42079,1022,1022,1.0,0.88,0.92,0.98,0.96,0.96,0.94,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42100,1022,1022,1.0,0.88,0.92,0.98,0.96,0.96,0.94,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42122,1022,1022,1.0,0.88,0.92,0.98,0.96,0.96,0.94,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42143,1022,1022,1.0,0.88,0.92,0.98,0.96,0.96,0.94,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42163,1022,1022,1.0,0.88,0.92,0.98,0.96,0.96,0.94,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
42186,1022,1022,1.0,0.88,0.92,0.98,0.96,0.96,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
42206,1022,1022,1.0,0.88,0.92,0.98,0.96,0.96,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
42226,1022,1022,1.0,0.9,0.92,0.98,0.96,0.96,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
42246,1022,1022,1.0,0.92,0.94,0.98,0.96,0.96,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
42266,1022,1022,1.0,0.92,0.94,0.98,0.96,0.96,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
42288,1022,1022,1.0,0.94,0.96,0.98,0.96,0.96,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
42312,1022,1022,1.0,0.96,0.96,0.98,0.98,0.96,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
42335,1022,1022,1.0,0.96,0.96,0.98,0.98,0.96,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
42356,1022,1022,1.0,0.96,0.96,0.98,0.98,0.96,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
42379,1022,1022,1.0,0.96,0.96,0.98,0.98,0.96,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
42399,1022,1022,1.0,0.96,0.96,0.98,0.98,0.96,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
42419,1022,1022,1.0,0.96,0.96,0.98,0.98,0.96,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
42439,1022,1022,1.0,0.96,0.96,0.98,0.98,0.96,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
42460,1022,1022,1.0,0.96,0.96,0.98,0.98,0.96,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
42480,1022,1022,1.0,0.96,0.96,0.98,0.98,0.94,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
42500,1022,1022,1.0,0.96,0.96,0.98,0.98,0.94,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
42523,1022,1022,1.0,0.96,0.96,0.98,0.98,0.94,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
42544,1022,1022,1.0,0.96,0.96,0.98,0.98,0.96,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
42567,1022,1022,1.0,0.94,0.96,0.98,0.98,0.98,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
42588,1022,1022,1.0,0.94,0.96,0.98,0.98,0.98,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
42609,1022,1022,1.0,0.94,0.96,0.98,0.98,0.98,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
42632,1022,1022,1.0,0.94,0.96,0.98,0.98,0.98,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
42652,1022,1022,1.0,0.94,0.96,0.98,0.98,0.98,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
42672,1022,1022,1.0,0.94,0.96,0.98,0.98,0.98,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
42694,1022,1022,1.0,0.94,0.96,0.98,0.98,0.98,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
42719,1022,1022,1.0,0.94,0.96,1.0,0.98,0.98,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
42743,1022,1022,1.0,0.94,0.96,1.0,0.98,0.98,0.94,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
42764,1022,1022,1.0,0.94,0.96,1.0,0.98,0.98,0.94,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
42787,1022,1022,1.0,0.92,0.98,1.0,0.98,0.98,0.94,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
42808,1022,1022,1.0,0.92,0.98,1.0,0.98,0.98,0.94,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
42832,1022,1022,1.0,0.92,0.98,1.0,0.98,0.98,0.94,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
42852,1022,1022,1.0,0.92,0.98,1.0,0.98,0.98,0.94,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
42873,1022,1022,1.0,0.94,0.98,1.0,0.98,0.98,0.94,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
42893,1022,1022,1.0,0.94,0.98,0.98,0.98,0.98,0.96,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
42914,1022,1022,1.0,0.94,0.98,0.98,0.98,0.98,0.96,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
42937,1022,1022,1.0,0.96,1.0,0.98,0.98,0.98,0.96,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
42958,1022,1022,1.0,0.96,1.0,0.98,1.0,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
42979,1022,1022,1.0,0.96,1.0,0.98,1.0,0.98,0.96,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
42999,1022,1022,1.0,0.96,1.0,0.98,1.0,0.98,0.96,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43020,1022,1022,1.0,0.96,1.0,0.98,1.0,0.98,0.96,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43040,1022,1022,1.0,0.96,1.0,0.98,1.0,0.98,0.96,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43061,1022,1022,1.0,0.96,1.0,0.98,1.0,0.98,0.96,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43082,1022,1022,1.0,0.96,1.0,0.98,1.0,0.98,0.96,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43103,1022,1022,1.0,0.96,1.0,0.98,1.0,0.98,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
43123,1022,1022,1.0,0.96,1.0,0.98,1.0,0.96,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
43146,1022,1022,1.0,0.96,1.0,0.98,0.98,0.96,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
43167,1022,1022,1.0,0.96,1.0,0.98,0.98,0.96,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
43188,1022,1022,1.0,0.96,1.0,0.98,0.98,0.96,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
43210,1022,1022,1.0,0.96,1.0,0.98,0.98,0.96,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
43230,1022,1022,1.0,0.96,0.98,0.98,0.98,0.96,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
43252,1022,1022,1.0,0.96,0.98,0.96,0.98,0.96,0.98,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43272,1022,1022,1.0,0.96,0.98,0.96,0.98,0.96,0.98,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43293,1022,1022,1.0,0.96,0.98,0.96,0.98,0.96,0.98,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43313,1022,1022,1.0,0.96,0.98,0.96,0.98,0.96,0.98,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43335,1022,1022,1.0,0.96,0.98,0.96,0.98,0.96,0.98,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43356,1022,1022,1.0,0.96,0.98,0.96,0.98,0.96,0.98,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43376,1022,1022,1.0,0.96,0.98,0.96,0.98,0.96,0.98,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43398,1022,1022,1.0,0.96,0.98,0.96,0.98,0.96,0.98,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43419,1022,1022,1.0,0.96,0.98,0.96,0.98,0.96,0.98,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43441,1022,1022,1.0,0.96,0.98,0.96,0.98,0.96,0.98,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43462,1022,1022,1.0,0.96,0.98,0.96,0.98,0.96,0.98,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43483,1022,1022,1.0,0.94,0.96,0.96,0.98,0.96,0.98,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43505,1022,1022,1.0,0.94,0.96,0.96,0.98,0.96,0.98,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43525,1022,1022,1.0,0.92,0.96,0.96,0.98,0.96,0.98,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43547,1022,1022,1.0,0.92,0.96,0.96,0.98,0.98,0.98,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43567,1022,1022,1.0,0.92,0.96,0.96,0.98,0.98,0.98,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43588,1022,1022,1.0,0.92,0.96,0.96,0.98,0.98,0.98,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43609,1022,1022,1.0,0.92,0.96,0.96,0.98,0.98,0.98,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43630,1022,1022,1.0,0.94,0.96,0.96,0.98,0.98,0.98,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43651,1022,1022,1.0,0.94,0.96,0.96,0.98,0.98,0.98,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43672,1022,1022,1.0,0.94,0.96,0.96,0.98,0.98,0.98,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43694,1022,1022,1.0,0.94,0.96,0.96,0.98,0.98,0.98,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43715,1022,1022,1.0,0.94,0.96,0.96,0.98,0.98,0.96,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43737,1022,1022,1.0,0.94,0.96,0.96,0.98,0.98,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
43758,1022,1022,1.0,0.94,0.94,0.96,0.98,0.98,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
43779,1022,1022,1.0,0.92,0.94,0.96,0.98,0.98,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
43801,1022,1022,1.0,0.92,0.94,0.96,0.98,0.98,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
43823,1022,1022,1.0,0.92,0.92,0.96,0.98,0.98,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
43845,1022,1022,1.0,0.94,0.92,0.96,0.98,0.98,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
43865,1022,1022,1.0,0.94,0.92,0.96,0.98,0.98,0.98,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43887,1022,1022,1.0,0.94,0.92,0.94,0.98,0.98,0.98,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43907,1022,1022,1.0,0.94,0.92,0.94,0.98,0.98,0.98,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43929,1022,1022,1.0,0.94,0.92,0.94,0.98,0.98,0.98,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43952,1022,1022,1.0,0.94,0.92,0.96,0.98,0.98,0.98,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43973,1022,1022,1.0,0.94,0.92,0.96,0.98,0.98,0.98,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
43996,1022,1022,1.0,0.94,0.92,0.96,0.98,0.98,0.98,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
44016,1022,1022,1.0,0.94,0.92,0.96,0.98,0.98,0.98,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
44038,1022,1022,1.0,0.94,0.92,0.96,0.98,0.98,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
44059,1022,1022,1.0,0.94,0.92,0.96,0.98,0.98,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
44082,1022,1022,1.0,0.94,0.92,0.96,0.98,0.98,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
44104,1022,1022,1.0,0.94,0.92,0.96,0.98,0.98,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
44126,1022,1022,1.0,0.92,0.92,0.96,0.98,0.98,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
44148,1022,1022,1.0,0.92,0.92,0.96,0.98,0.98,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
44169,1022,1022,0.98,0.92,0.92,0.96,0.98,0.98,0.98,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44191,1022,1022,0.98,0.92,0.92,0.96,0.98,1.0,0.98,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44211,1022,1022,0.98,0.92,0.9,0.96,1.0,1.0,0.98,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44234,1022,1022,0.98,0.92,0.9,0.96,1.0,1.0,0.98,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44256,1022,1022,0.98,0.92,0.9,0.96,1.0,1.0,0.98,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44278,1022,1022,0.98,0.92,0.9,0.96,1.0,1.0,0.98,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44301,1022,1022,0.98,0.92,0.92,0.96,1.0,1.0,0.98,0.98,0.94,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44321,1022,1022,0.98,0.92,0.92,0.98,1.0,1.0,0.98,0.98,0.94,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44344,1022,1022,0.98,0.92,0.92,0.98,1.0,1.0,0.98,0.98,0.94,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44366,1022,1022,0.98,0.92,0.92,0.98,1.0,1.0,0.98,0.98,0.94,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44387,1022,1022,0.98,0.92,0.92,0.98,1.0,1.0,0.98,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44409,1022,1022,0.98,0.9,0.92,0.98,1.0,1.0,0.98,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44430,1022,1022,0.98,0.88,0.92,0.98,1.0,1.0,0.98,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44453,1022,1022,0.98,0.88,0.92,0.98,1.0,1.0,0.98,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44475,1022,1022,0.98,0.88,0.92,0.98,1.0,1.0,0.98,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44498,1022,1022,0.98,0.88,0.92,0.98,1.0,1.0,0.98,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44520,1022,1022,0.98,0.88,0.92,0.96,1.0,1.0,0.98,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44541,1022,1022,0.98,0.88,0.92,0.96,1.0,1.0,0.98,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44564,1022,1022,0.98,0.9,0.94,0.96,1.0,1.0,0.98,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44586,1022,1022,0.98,0.9,0.94,0.96,1.0,1.0,0.98,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44609,1022,1022,0.98,0.92,0.94,0.96,1.0,1.0,0.98,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44634,1022,1022,0.98,0.92,0.94,0.96,1.0,1.0,0.98,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44655,1022,1022,0.98,0.92,0.94,0.96,1.0,1.0,0.98,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44678,1022,1022,0.98,0.92,0.94,0.96,1.0,1.0,0.98,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44700,1022,1022,0.98,0.92,0.94,0.96,1.0,1.0,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44723,1022,1022,0.98,0.92,0.94,0.96,1.0,1.0,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
44745,1022,1022,0.98,0.92,0.94,0.96,1.0,1.0,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
44768,1022,1022,0.98,0.92,0.94,0.96,0.98,1.0,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
44791,1022,1022,0.98,0.92,0.94,0.96,0.96,1.0,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
44812,1022,1022,0.98,0.92,0.94,0.94,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
44836,1022,1022,0.98,0.92,0.94,0.94,0.96,1.0,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44858,1022,1022,0.98,0.92,0.96,0.94,0.94,1.0,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44881,1022,1022,0.98,0.94,0.96,0.92,0.94,1.0,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44905,1022,1022,0.98,0.94,0.96,0.92,0.94,1.0,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44927,1022,1022,0.98,0.94,0.98,0.92,0.94,1.0,0.96,0.98,0.94,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44950,1022,1022,0.98,0.94,0.98,0.92,0.94,1.0,0.96,0.98,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44971,1022,1022,0.98,0.94,0.98,0.92,0.94,1.0,0.96,0.98,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
44994,1022,1022,0.98,0.94,0.98,0.94,0.94,1.0,0.94,0.98,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45018,1022,1022,0.98,0.94,0.98,0.94,0.94,1.0,0.94,0.98,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45039,1022,1022,0.98,0.94,0.98,0.94,0.94,1.0,0.94,0.98,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45059,1022,1022,0.98,0.92,0.98,0.94,0.94,1.0,0.94,0.98,0.94,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45080,1022,1022,0.98,0.92,0.98,0.94,0.94,1.0,0.94,0.98,0.94,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45103,1022,1022,0.98,0.92,0.98,0.94,0.94,1.0,0.94,0.98,0.94,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45124,1022,1022,0.98,0.9,0.98,0.94,0.94,1.0,0.94,0.98,0.94,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45147,1022,1022,0.96,0.9,0.98,0.94,0.94,1.0,0.94,0.98,0.94,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45170,1022,1022,0.96,0.9,0.98,0.94,0.94,1.0,0.94,0.98,0.94,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45191,1022,1022,0.96,0.9,0.98,0.94,0.94,1.0,0.94,0.98,0.94,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45215,1022,1022,0.96,0.9,0.98,0.94,0.94,1.0,0.94,0.98,0.94,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45236,1022,1022,0.96,0.92,0.98,0.94,0.94,1.0,0.94,0.98,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45259,1022,1022,0.96,0.92,0.98,0.94,0.94,1.0,0.94,0.98,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45282,1022,1022,0.98,0.92,0.98,0.94,0.94,1.0,0.94,0.98,0.9,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45304,1022,1022,0.98,0.92,0.98,0.94,0.94,1.0,0.94,0.98,0.88,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45327,1022,1022,0.98,0.92,1.0,0.94,0.94,1.0,0.94,0.98,0.88,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45348,1022,1022,0.98,0.92,1.0,0.94,0.94,1.0,0.92,0.98,0.88,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45371,1022,1022,0.98,0.92,1.0,0.94,0.94,1.0,0.92,0.98,0.88,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45394,1022,1022,0.98,0.92,1.0,0.94,0.94,1.0,0.92,0.98,0.88,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45416,1022,1022,0.98,0.92,1.0,0.94,0.94,1.0,0.92,0.98,0.9,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45436,1022,1022,0.98,0.92,1.0,0.94,0.94,1.0,0.92,0.98,0.9,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45458,1022,1022,0.98,0.92,1.0,0.94,0.94,1.0,0.92,0.98,0.9,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45478,1022,1022,0.98,0.92,1.0,0.94,0.94,1.0,0.92,0.98,0.9,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45500,1022,1022,0.98,0.92,1.0,0.92,0.94,1.0,0.92,0.98,0.9,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45523,1022,1022,0.98,0.94,1.0,0.92,0.94,1.0,0.92,0.98,0.9,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45546,1022,1022,0.98,0.96,1.0,0.92,0.94,1.0,0.92,0.98,0.9,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45568,1022,1022,0.98,0.96,1.0,0.92,0.94,1.0,0.92,0.98,0.9,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45591,1022,1022,0.98,0.96,1.0,0.92,0.94,1.0,0.92,0.98,0.9,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45615,1022,1022,0.98,0.96,1.0,0.92,0.94,1.0,0.92,0.98,0.9,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45636,1022,1022,0.98,0.96,1.0,0.94,0.94,1.0,0.92,0.98,0.9,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45660,1022,1022,0.98,0.96,1.0,0.94,0.94,1.0,0.92,0.98,0.9,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45682,1022,1022,0.98,0.96,1.0,0.94,0.94,1.0,0.92,0.98,0.9,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
45702,1022,1022,0.98,0.96,1.0,0.94,0.94,1.0,0.9,0.96,0.9,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
45724,1022,1022,0.98,0.96,1.0,0.94,0.94,1.0,0.9,0.96,0.9,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
45747,1022,1022,0.98,0.94,1.0,0.94,0.94,1.0,0.9,0.96,0.9,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
45770,1022,1022,0.98,0.94,1.0,0.94,0.92,1.0,0.9,0.96,0.9,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
